date,tavg,tmin,tmax,prcp,pres,city,year,month
2025-02-01,26.6,19.5,34.1,0.0,1013.1,Parbhani,2025,2
2025-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Parbhani,2025,3
2025-04-01,32.9,25.6,40.4,23.4,1007.0,Parbhani,2025,4
2025-05-01,30.6,25.3,36.5,102.9,1004.5,Parbhani,2025,5
2025-06-01,29.2,24.6,33.7,156.4,1003.3,Parbhani,2025,6
2025-07-01,27.0,23.7,30.6,230.1,1003.3,Parbhani,2025,7
2025-08-01,26.2,23.1,29.5,234.6,1005.6,Parbhani,2025,8
2025-09-01,25.0,22.4,29.0,341.3,1006.8,Parbhani,2025,9
2025-10-01,25.5,21.3,30.4,102.4,1009.9,Parbhani,2025,10
2025-11-01,21.7,16.1,28.0,4.0,1014.6,Parbhani,2025,11
2025-12-01,19.7,12.8,27.6,0.0,1015.5,Parbhani,2025,12
2020-01-01,21.3,13.3,29.2,0.0,1013.5,Pimpri Chinchwad,2020,1
2020-02-01,23.3,14.9,31.8,0.0,1012.8,Pimpri Chinchwad,2020,2
2020-03-01,25.4,16.8,34.1,13.0,1010.1,Pimpri Chinchwad,2020,3
2020-04-01,29.6,20.7,38.5,0.0,1007.8,Pimpri Chinchwad,2020,4
2020-05-01,30.9,23.1,38.7,35.0,1005.5,Pimpri Chinchwad,2020,5
2020-06-01,26.9,22.3,31.5,222.0,1003.5,Pimpri Chinchwad,2020,6
2020-07-01,26.4,22.4,30.4,120.0,1003.1,Pimpri Chinchwad,2020,7
2020-08-01,24.8,21.7,27.9,255.0,1003.6,Pimpri Chinchwad,2020,8
2020-09-01,26.5,21.8,30.7,198.0,1005.5,Pimpri Chinchwad,2020,9
2020-10-01,25.9,20.4,31.4,312.0,1007.6,Pimpri Chinchwad,2020,10
2020-11-01,23.6,16.2,31.0,5.0,1012.5,Pimpri Chinchwad,2020,11
2020-12-01,21.8,13.7,29.8,5.0,1012.9,Pimpri Chinchwad,2020,12
2021-01-01,23.3,15.7,31.0,37.0,1011.3,Pimpri Chinchwad,2021,1
2021-02-01,22.3,13.2,31.5,0.0,1012.5,Pimpri Chinchwad,2021,2
2021-03-01,26.6,16.7,36.5,5.0,1009.5,Pimpri Chinchwad,2021,3
2021-04-01,28.7,19.8,37.6,28.0,1007.8,Pimpri Chinchwad,2021,4
2021-05-01,29.0,22.7,35.3,89.0,1005.0,Pimpri Chinchwad,2021,5
2021-06-01,26.2,22.0,30.4,153.0,1005.5,Pimpri Chinchwad,2021,6
2021-07-01,25.6,22.1,29.3,193.0,1003.8,Pimpri Chinchwad,2021,7
2021-08-01,24.9,21.1,28.6,41.0,1006.1,Pimpri Chinchwad,2021,8
2021-09-01,25.1,21.4,28.9,84.0,1005.1,Pimpri Chinchwad,2021,9
2021-10-01,25.4,18.8,32.0,140.0,1008.8,Pimpri Chinchwad,2021,10
2021-11-01,24.6,18.0,31.1,16.0,1010.0,Pimpri Chinchwad,2021,11
2021-12-01,21.3,14.4,28.3,85.0,1014.4,Pimpri Chinchwad,2021,12
2022-01-01,20.3,12.4,28.3,0.0,1013.9,Pimpri Chinchwad,2022,1
2022-02-01,22.7,12.9,32.5,0.0,1010.9,Pimpri Chinchwad,2022,2
2022-03-01,27.2,17.9,36.5,1.0,1008.5,Pimpri Chinchwad,2022,3
2022-04-01,30.4,21.6,39.2,0.0,1006.4,Pimpri Chinchwad,2022,4
2022-05-01,30.2,23.4,37.0,1.0,1004.1,Pimpri Chinchwad,2022,5
2022-06-01,28.5,23.6,33.4,35.0,1003.5,Pimpri Chinchwad,2022,6
2022-07-01,24.9,22.0,27.8,386.0,1004.0,Pimpri Chinchwad,2022,7
2022-08-01,25.2,21.7,28.8,164.0,1004.1,Pimpri Chinchwad,2022,8
2022-09-01,25.7,21.6,29.8,232.0,1006.6,Pimpri Chinchwad,2022,9
2022-10-01,24.9,19.4,30.3,303.0,1010.4,Pimpri Chinchwad,2022,10
2022-11-01,22.4,13.7,31.0,0.0,1012.9,Pimpri Chinchwad,2022,11
2022-12-01,22.8,14.4,31.3,0.0,1011.9,Pimpri Chinchwad,2022,12
2023-01-01,21.5,12.0,30.9,0.0,1013.6,Pimpri Chinchwad,2023,1
2023-02-01,22.5,11.4,33.7,0.0,1013.1,Pimpri Chinchwad,2023,2
2023-03-01,24.6,15.7,33.4,10.0,1011.2,Pimpri Chinchwad,2023,3
2023-04-01,27.9,19.2,36.7,37.0,1007.9,Pimpri Chinchwad,2023,4
2023-05-01,29.9,22.7,37.2,19.0,1007.2,Pimpri Chinchwad,2023,5
2023-06-01,29.0,23.8,34.1,84.0,1005.0,Pimpri Chinchwad,2023,6
2023-07-01,25.2,22.4,28.1,155.0,1004.7,Pimpri Chinchwad,2023,7
2023-08-01,25.4,21.8,29.1,42.0,1007.7,Pimpri Chinchwad,2023,8
2023-09-01,25.7,21.7,29.7,166.0,1006.5,Pimpri Chinchwad,2023,9
2023-10-01,26.2,19.4,33.0,19.0,1011.3,Pimpri Chinchwad,2023,10
2023-11-01,24.3,17.3,31.3,33.0,1012.6,Pimpri Chinchwad,2023,11
2023-12-01,22.1,14.3,30.0,0.0,1013.5,Pimpri Chinchwad,2023,12
2024-01-01,22.1,13.5,30.7,2.0,1013.7,Pimpri Chinchwad,2024,1
2024-02-01,24.0,14.3,33.7,1.0,1013.3,Pimpri Chinchwad,2024,2
2024-03-01,26.7,16.8,36.5,2.0,1010.6,Pimpri Chinchwad,2024,3
2024-04-01,30.4,21.3,39.5,11.0,1006.4,Pimpri Chinchwad,2024,4
2024-05-01,30.6,23.5,37.7,95.0,1004.7,Pimpri Chinchwad,2024,5
2024-06-01,28.3,23.5,33.0,252.0,1003.5,Pimpri Chinchwad,2024,6
2024-07-01,25.5,22.7,28.3,394.0,1002.3,Pimpri Chinchwad,2024,7
2024-08-01,25.7,22.2,29.3,279.0,1005.6,Pimpri Chinchwad,2024,8
2024-09-01,25.5,21.5,29.6,208.0,1006.3,Pimpri Chinchwad,2024,9
2024-10-01,27.0,21.3,32.7,61.0,1008.9,Pimpri Chinchwad,2024,10
2024-11-01,22.7,14.8,30.6,0.0,1012.4,Pimpri Chinchwad,2024,11
2024-12-01,22.6,14.9,30.3,1.0,1012.2,Pimpri Chinchwad,2024,12
2025-01-01,22.7,13.9,31.5,0.0,1012.5,Pimpri Chinchwad,2025,1
2025-02-01,24.9,14.9,34.9,0.0,1012.1,Pimpri Chinchwad,2025,2
2025-03-01,27.5,17.5,37.5,0.0,1009.3,Pimpri Chinchwad,2025,3
2025-04-01,30.4,21.5,39.3,7.0,1006.5,Pimpri Chinchwad,2025,4
2025-05-01,28.3,22.7,33.8,250.0,1004.3,Pimpri Chinchwad,2025,5
2025-06-01,26.3,22.7,30.0,267.0,1003.6,Pimpri Chinchwad,2025,6
2025-07-01,25.2,22.2,28.3,130.0,1003.5,Pimpri Chinchwad,2025,7
2025-08-01,25.1,21.8,28.3,135.0,1005.6,Pimpri Chinchwad,2025,8
2025-09-01,24.6,21.1,28.1,317.0,1006.9,Pimpri Chinchwad,2025,9
2025-10-01,25.7,20.2,31.2,67.0,1008.7,Pimpri Chinchwad,2025,10
2025-11-01,22.4,14.8,30.1,3.0,1013.6,Pimpri Chinchwad,2025,11
2025-12-01,19.4,10.1,28.8,0.0,1014.7,Pimpri Chinchwad,2025,12
2020-01-01,21.3,13.3,29.2,0.0,1013.5,Pune,2020,1
2020-02-01,23.3,14.9,31.8,0.0,1012.8,Pune,2020,2
2020-03-01,25.4,16.8,34.1,13.0,1010.1,Pune,2020,3
2020-04-01,29.6,20.7,38.5,0.0,1007.8,Pune,2020,4
2020-05-01,30.9,23.1,38.7,35.0,1005.5,Pune,2020,5
2020-06-01,26.9,22.3,31.5,222.0,1003.5,Pune,2020,6
2020-07-01,26.4,22.4,30.4,120.0,1003.1,Pune,2020,7
2020-08-01,24.8,21.7,27.9,255.0,1003.6,Pune,2020,8
2020-09-01,26.5,21.8,30.7,198.0,1005.5,Pune,2020,9
2020-10-01,25.9,20.4,31.4,312.0,1007.6,Pune,2020,10
2020-11-01,23.6,16.2,31.0,5.0,1012.5,Pune,2020,11
2020-12-01,21.8,13.7,29.8,5.0,1012.9,Pune,2020,12
2021-01-01,23.3,15.7,31.0,37.0,1011.3,Pune,2021,1
2021-02-01,22.3,13.2,31.5,0.0,1012.5,Pune,2021,2
2021-03-01,26.6,16.7,36.5,5.0,1009.5,Pune,2021,3
2021-04-01,28.7,19.8,37.6,28.0,1007.8,Pune,2021,4
2021-05-01,29.0,22.7,35.3,89.0,1005.0,Pune,2021,5
2021-06-01,26.2,22.0,30.4,153.0,1005.5,Pune,2021,6
2021-07-01,25.6,22.1,29.3,193.0,1003.8,Pune,2021,7
2021-08-01,24.9,21.1,28.6,41.0,1006.1,Pune,2021,8
2021-09-01,25.1,21.4,28.9,84.0,1005.1,Pune,2021,9
2021-10-01,25.4,18.8,32.0,140.0,1008.8,Pune,2021,10
2021-11-01,24.6,18.0,31.1,16.0,1010.0,Pune,2021,11
2021-12-01,21.3,14.4,28.3,85.0,1014.4,Pune,2021,12
2022-01-01,20.3,12.4,28.3,0.0,1013.9,Pune,2022,1
2022-02-01,22.7,12.9,32.5,0.0,1010.9,Pune,2022,2
2022-03-01,27.2,17.9,36.5,1.0,1008.5,Pune,2022,3
2022-04-01,30.4,21.6,39.2,0.0,1006.4,Pune,2022,4
2022-05-01,30.2,23.4,37.0,1.0,1004.1,Pune,2022,5
2022-06-01,28.5,23.6,33.4,35.0,1003.5,Pune,2022,6
2022-07-01,24.9,22.0,27.8,386.0,1004.0,Pune,2022,7
2022-08-01,25.2,21.7,28.8,164.0,1004.1,Pune,2022,8
2022-09-01,25.7,21.6,29.8,232.0,1006.6,Pune,2022,9
2022-10-01,24.9,19.4,30.3,303.0,1010.4,Pune,2022,10
2022-11-01,22.4,13.7,31.0,0.0,1012.9,Pune,2022,11
2022-12-01,22.8,14.4,31.3,0.0,1011.9,Pune,2022,12
2023-01-01,21.5,12.0,30.9,0.0,1013.6,Pune,2023,1
2023-02-01,22.5,11.4,33.7,0.0,1013.1,Pune,2023,2
2023-03-01,24.6,15.7,33.4,10.0,1011.2,Pune,2023,3
2023-04-01,27.9,19.2,36.7,37.0,1007.9,Pune,2023,4
2023-05-01,29.9,22.7,37.2,19.0,1007.2,Pune,2023,5
2023-06-01,29.0,23.8,34.1,84.0,1005.0,Pune,2023,6
2023-07-01,25.2,22.4,28.1,155.0,1004.7,Pune,2023,7
2023-08-01,25.4,21.8,29.1,42.0,1007.7,Pune,2023,8
2023-09-01,25.7,21.7,29.7,166.0,1006.5,Pune,2023,9
2023-10-01,26.2,19.4,33.0,19.0,1011.3,Pune,2023,10
2023-11-01,24.3,17.3,31.3,33.0,1012.6,Pune,2023,11
2023-12-01,22.1,14.3,30.0,0.0,1013.5,Pune,2023,12
2024-01-01,22.1,13.5,30.7,2.0,1013.7,Pune,2024,1
2024-02-01,24.0,14.3,33.7,1.0,1013.3,Pune,2024,2
2024-03-01,26.7,16.8,36.5,2.0,1010.6,Pune,2024,3
2024-04-01,30.4,21.3,39.5,11.0,1006.4,Pune,2024,4
2024-05-01,30.6,23.5,37.7,95.0,1004.7,Pune,2024,5
2024-06-01,28.3,23.5,33.0,252.0,1003.5,Pune,2024,6
2024-07-01,25.5,22.7,28.3,394.0,1002.3,Pune,2024,7
2024-08-01,25.7,22.2,29.3,279.0,1005.6,Pune,2024,8
2024-09-01,25.5,21.5,29.6,208.0,1006.3,Pune,2024,9
2024-10-01,27.0,21.3,32.7,61.0,1008.9,Pune,2024,10
2024-11-01,22.7,14.8,30.6,0.0,1012.4,Pune,2024,11
2024-12-01,22.6,14.9,30.3,1.0,1012.2,Pune,2024,12
2025-01-01,22.7,13.9,31.5,0.0,1012.5,Pune,2025,1
2025-02-01,24.9,14.9,34.9,0.0,1012.1,Pune,2025,2
2025-03-01,27.5,17.5,37.5,0.0,1009.3,Pune,2025,3
2025-04-01,30.4,21.5,39.3,7.0,1006.5,Pune,2025,4
2025-05-01,28.3,22.7,33.8,250.0,1004.3,Pune,2025,5
2025-06-01,26.3,22.7,30.0,267.0,1003.6,Pune,2025,6
2025-07-01,25.2,22.2,28.3,130.0,1003.5,Pune,2025,7
2025-08-01,25.1,21.8,28.3,135.0,1005.6,Pune,2025,8
2025-09-01,24.6,21.1,28.1,317.0,1006.9,Pune,2025,9
2025-10-01,25.7,20.2,31.2,67.0,1008.7,Pune,2025,10
2025-11-01,22.4,14.8,30.1,3.0,1013.6,Pune,2025,11
2025-12-01,19.4,10.1,28.8,0.0,1014.7,Pune,2025,12
2020-01-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,1
2020-02-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,2
2020-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,3
2020-04-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,4
2020-05-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,5
2020-06-01,27.1,22.8,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,6
2020-07-01,26.1,22.5,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,7
2020-08-01,25.5,21.8,32.41121172919362,438.0,1008.9854796888507,Sangli,2020,8
2020-09-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,9
2020-10-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,10
2020-11-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,11
2020-12-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Sangli,2020,12
2021-01-01,23.4,18.1,29.7,0.0,1012.2,Sangli,2021,1
2021-02-01,24.1,17.6,31.3,1.5,1013.1,Sangli,2021,2
2021-03-01,28.5,21.2,36.1,0.1,1010.8,Sangli,2021,3
2021-04-01,29.2,22.4,36.9,12.1,1009.8,Sangli,2021,4
2021-05-01,27.3,23.2,33.5,77.9,1007.5,Sangli,2021,5
2021-06-01,24.5,21.9,28.8,248.5,1008.1,Sangli,2021,6
2021-07-01,24.0,22.0,27.2,324.3,1006.7,Sangli,2021,7
2021-08-01,24.0,21.4,28.0,67.7,1008.5,Sangli,2021,8
2021-09-01,23.7,21.4,27.4,218.2,1007.8,Sangli,2021,9
2021-10-01,24.7,20.3,30.2,108.7,1010.0,Sangli,2021,10
2021-11-01,23.8,20.1,29.9,103.0,1010.9,Sangli,2021,11
2021-12-01,21.8,16.6,28.5,27.3,1014.2,Sangli,2021,12
2022-01-01,21.4,15.2,29.2,0.5,1013.1,Sangli,2022,1
2022-02-01,24.6,17.0,33.2,0.0,1011.2,Sangli,2022,2
2022-03-01,28.5,21.2,36.5,9.1,1009.4,Sangli,2022,3
2022-04-01,30.4,23.0,38.0,72.1,1008.3,Sangli,2022,4
2022-05-01,28.5,22.8,36.0,0.0,1006.0,Sangli,2022,5
2022-06-01,28.0,22.7,32.6,67.0,1006.3,Sangli,2022,6
2022-07-01,25.2,21.7,27.5,205.5,1006.4,Sangli,2022,7
2022-08-01,25.2,21.6,28.2,164.0,1006.4,Sangli,2022,8
2022-09-01,25.3,21.2,29.5,137.4,1008.3,Sangli,2022,9
2022-10-01,24.2,19.4,29.6,222.1,1011.2,Sangli,2022,10
2022-11-01,24.1,18.7,30.4,2.5,1012.5,Sangli,2022,11
2022-12-01,23.3,17.8,30.4,24.1,1012.4,Sangli,2022,12
2023-01-01,22.6,16.0,30.4,0.9,1013.6,Sangli,2023,1
2023-02-01,25.8,18.4,34.0,0.0,1012.9,Sangli,2023,2
2023-03-01,26.5,19.0,34.4,9.9,1011.6,Sangli,2023,3
2023-04-01,29.6,21.9,37.0,14.2,1009.4,Sangli,2023,4
2023-05-01,29.9,23.0,37.4,19.1,1009.1,Sangli,2023,5
2023-06-01,28.1,23.2,34.0,64.7,1007.4,Sangli,2023,6
2023-07-01,25.4,22.3,27.9,209.7,1007.4,Sangli,2023,7
2023-08-01,25.9,21.7,29.9,73.8,1009.6,Sangli,2023,8
2023-09-01,25.2,21.8,29.8,129.1,1008.4,Sangli,2023,9
2023-10-01,26.1,20.8,31.8,44.7,1012.1,Sangli,2023,10
2023-11-01,24.7,20.2,30.2,54.7,1013.1,Sangli,2023,11
2023-12-01,23.3,18.2,29.4,0.7,1013.8,Sangli,2023,12
2024-01-01,23.5,17.4,30.3,3.6,1013.9,Sangli,2024,1
2024-02-01,26.0,18.8,34.0,0.0,1013.7,Sangli,2024,2
2024-03-01,29.2,21.7,37.2,0.0,1011.6,Sangli,2024,3
2024-04-01,31.8,25.3,39.7,16.9,1008.3,Sangli,2024,4
2024-05-01,29.9,24.0,38.2,43.0,1006.6,Sangli,2024,5
2024-06-01,25.6,22.9,30.3,339.2,1006.6,Sangli,2024,6
2024-07-01,24.0,22.4,26.9,280.0,1005.4,Sangli,2024,7
2024-08-01,25.5,22.1,32.41121172919362,242.5,1008.9854796888507,Sangli,2024,8
2024-09-01,25.5,21.6,32.41121172919362,123.3,1008.9854796888507,Sangli,2024,9
2024-10-01,24.3,20.3,29.5,181.0,1010.6,Sangli,2024,10
2024-11-01,23.7,18.4,29.8,23.5,1012.7,Sangli,2024,11
2024-12-01,23.9,18.5,30.3,0.0,1012.6,Sangli,2024,12
2025-01-01,24.2,17.9,31.0,0.0,1013.0,Sangli,2025,1
2025-02-01,26.7,19.5,34.3,0.0,1012.9,Sangli,2025,2
2025-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Sangli,2025,3
2025-04-01,30.0,23.0,38.8,10.7,1008.8,Sangli,2025,4
2025-05-01,26.9,22.4,33.1,293.1,1006.3,Sangli,2025,5
2025-06-01,26.3,22.5,29.8,122.2,1006.3,Sangli,2025,6
2025-07-01,25.7,22.2,28.4,108.9,1006.3,Sangli,2025,7
2025-08-01,24.9,21.6,27.9,166.9,1008.0,Sangli,2025,8
2025-09-01,23.4,21.0,27.3,211.0,1009.1,Sangli,2025,9
2025-10-01,24.4,20.9,29.3,133.8,1010.3,Sangli,2025,10
2025-11-01,23.0,17.8,29.0,6.0,1014.0,Sangli,2025,11
2025-12-01,21.5,15.6,28.4,0.4,1014.4,Sangli,2025,12
2020-01-01,21.3,13.3,29.2,0.0,1013.5,Satara,2020,1
2020-02-01,23.3,14.9,31.8,0.0,1012.8,Satara,2020,2
2020-03-01,25.4,16.8,34.1,13.0,1010.1,Satara,2020,3
2020-04-01,29.6,20.7,38.5,0.0,1007.8,Satara,2020,4
2020-05-01,30.9,23.1,38.7,35.0,1005.5,Satara,2020,5
2020-06-01,26.9,22.3,31.5,222.0,1003.5,Satara,2020,6
2020-07-01,26.4,22.4,30.4,120.0,1003.1,Satara,2020,7
2020-08-01,24.8,21.7,27.9,255.0,1003.6,Satara,2020,8
2020-09-01,26.5,21.8,30.7,198.0,1005.5,Satara,2020,9
2020-10-01,25.9,20.4,31.4,312.0,1007.6,Satara,2020,10
2020-11-01,23.6,16.2,31.0,5.0,1012.5,Satara,2020,11
2020-12-01,21.8,13.7,29.8,5.0,1012.9,Satara,2020,12
2021-01-01,22.6,17.3,29.1,37.0,1012.5,Satara,2021,1
2021-02-01,22.4,15.9,29.6,2.9,1013.6,Satara,2021,2
2021-03-01,26.5,19.4,34.2,0.1,1011.4,Satara,2021,3
2021-04-01,27.8,20.8,35.9,4.8,1010.2,Satara,2021,4
2021-05-01,26.4,22.0,32.2,86.7,1007.6,Satara,2021,5
2021-06-01,23.9,21.5,27.6,232.1,1008.0,Satara,2021,6
2021-07-01,23.7,21.8,26.7,262.7,1006.4,Satara,2021,7
2021-08-01,23.3,20.6,27.2,82.4,1008.4,Satara,2021,8
2021-09-01,23.3,20.9,26.9,153.9,1007.6,Satara,2021,9
2021-10-01,23.8,19.1,29.5,85.9,1010.4,Satara,2021,10
2021-11-01,23.2,18.9,28.6,69.6,1011.3,Satara,2021,11
2021-12-01,20.3,15.2,26.8,21.5,1014.9,Satara,2021,12
2022-01-01,19.4,13.4,26.7,2.4,1013.9,Satara,2022,1
2022-02-01,22.3,15.0,30.6,0.0,1012.0,Satara,2022,2
2022-03-01,26.9,19.9,34.9,0.0,1010.1,Satara,2022,3
2022-04-01,28.9,21.5,37.7,2.1,1008.8,Satara,2022,4
2022-05-01,27.3,21.5,34.6,1.0,1006.5,Satara,2022,5
2022-06-01,25.2,22.0,30.3,126.5,1006.5,Satara,2022,6
2022-07-01,23.1,21.3,26.1,317.4,1006.5,Satara,2022,7
2022-08-01,23.4,21.1,26.8,223.4,1006.5,Satara,2022,8
2022-09-01,23.1,20.4,27.3,196.5,1008.6,Satara,2022,9
2022-10-01,22.3,18.2,27.6,143.9,1011.8,Satara,2022,10
2022-11-01,22.2,16.6,28.6,1.7,1013.4,Satara,2022,11
2022-12-01,22.0,16.4,28.6,18.8,1013.1,Satara,2022,12
2023-01-01,21.1,14.6,28.7,0.0,1014.3,Satara,2023,1
2023-02-01,23.7,16.0,32.2,0.0,1013.8,Satara,2023,2
2023-03-01,24.7,17.3,33.0,2.8,1012.4,Satara,2023,3
2023-04-01,27.0,20.2,34.9,12.0,1010.2,Satara,2023,4
2023-05-01,27.2,20.8,34.8,15.2,1009.8,Satara,2023,5
2023-06-01,26.3,22.3,31.6,86.2,1007.8,Satara,2023,6
2023-07-01,23.7,22.2,26.1,268.7,1007.4,Satara,2023,7
2023-08-01,23.9,21.1,27.8,40.6,1009.9,Satara,2023,8
2023-09-01,24.1,21.0,28.8,205.8,1008.6,Satara,2023,9
2023-10-01,24.3,18.7,30.5,57.6,1012.7,Satara,2023,10
2023-11-01,23.3,18.0,29.4,31.8,1013.6,Satara,2023,11
2023-12-01,21.4,15.6,28.1,0.2,1014.3,Satara,2023,12
2024-01-01,21.3,15.0,29.0,1.1,1014.4,Satara,2024,1
2024-02-01,23.5,16.2,32.2,0.0,1014.4,Satara,2024,2
2024-03-01,26.7,19.1,35.4,0.3,1012.3,Satara,2024,3
2024-04-01,30.3,23.3,38.6,1.0,1008.8,Satara,2024,4
2024-05-01,28.6,22.3,37.0,24.8,1007.0,Satara,2024,5
2024-06-01,25.3,22.7,29.8,266.3,1006.5,Satara,2024,6
2024-07-01,23.7,22.3,25.9,326.3,1005.1,Satara,2024,7
2024-08-01,25.7,22.2,29.3,279.0,1005.6,Satara,2024,8
2024-09-01,25.5,21.5,29.6,208.0,1006.3,Satara,2024,9
2024-10-01,23.8,19.8,29.3,177.9,1011.0,Satara,2024,10
2024-11-01,21.6,16.0,28.0,13.1,1013.3,Satara,2024,11
2024-12-01,21.4,16.2,28.1,1.0,1013.1,Satara,2024,12
2025-01-01,21.5,15.2,29.1,0.0,1013.5,Satara,2025,1
2025-02-01,24.6,17.3,32.9,0.0,1013.4,Satara,2025,2
2025-03-01,27.5,17.5,37.5,0.0,1009.3,Satara,2025,3
2025-04-01,28.8,20.9,38.5,0.9,1009.0,Satara,2025,4
2025-05-01,26.2,21.8,32.7,338.6,1006.6,Satara,2025,5
2025-06-01,24.3,21.8,28.1,238.6,1006.3,Satara,2025,6
2025-07-01,23.4,21.8,26.0,146.7,1006.3,Satara,2025,7
2025-08-01,23.3,21.4,26.5,225.1,1008.0,Satara,2025,8
2025-09-01,23.0,20.4,26.8,175.8,1009.1,Satara,2025,9
2025-10-01,23.4,19.6,28.2,117.2,1010.6,Satara,2025,10
2025-11-01,21.1,15.4,27.7,4.2,1014.5,Satara,2025,11
2025-12-01,19.9,13.2,27.9,0.2,1014.9,Satara,2025,12
2020-01-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,1
2020-02-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,2
2020-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,3
2020-04-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,4
2020-05-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,5
2020-06-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,6
2020-07-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,7
2020-08-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,8
2020-09-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,9
2020-10-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,10
2020-11-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,11
2020-12-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Solapur,2020,12
2021-01-01,26.1,20.5,32.3,0.0,1011.7,Solapur,2021,1
2021-02-01,26.2,19.5,32.8,0.4,1012.7,Solapur,2021,2
2021-03-01,30.6,23.3,37.2,2.0,1010.0,Solapur,2021,3
2021-04-01,32.1,25.4,38.2,1.2,1008.3,Solapur,2021,4
2021-05-01,30.6,24.5,37.0,107.1,1005.8,Solapur,2021,5
2021-06-01,27.0,22.5,32.5,183.2,1006.2,Solapur,2021,6
2021-07-01,26.2,22.1,30.6,148.6,1004.7,Solapur,2021,7
2021-08-01,26.7,21.9,31.0,85.1,1006.5,Solapur,2021,8
2021-09-01,26.1,21.4,30.6,267.2,1006.0,Solapur,2021,9
2021-10-01,26.7,20.8,32.8,41.7,1009.2,Solapur,2021,10
2021-11-01,26.0,20.4,31.5,74.6,1010.5,Solapur,2021,11
2021-12-01,23.8,17.9,30.0,12.8,1014.1,Solapur,2021,12
2022-01-01,23.6,17.6,30.0,0.4,1013.0,Solapur,2022,1
2022-02-01,26.6,20.1,33.1,0.0,1011.0,Solapur,2022,2
2022-03-01,30.9,24.0,37.5,0.8,1008.6,Solapur,2022,3
2022-04-01,33.7,27.2,40.2,25.9,1006.8,Solapur,2022,4
2022-05-01,32.2,26.2,38.6,0.0,1003.7,Solapur,2022,5
2022-06-01,28.7,24.4,35.0,97.1,1004.6,Solapur,2022,6
2022-07-01,25.5,22.6,29.7,307.4,1004.9,Solapur,2022,7
2022-08-01,25.8,22.5,30.6,201.3,1005.0,Solapur,2022,8
2022-09-01,25.7,22.0,31.0,262.6,1007.2,Solapur,2022,9
2022-10-01,25.0,20.3,30.9,165.4,1010.6,Solapur,2022,10
2022-11-01,25.5,19.1,32.2,0.0,1012.6,Solapur,2022,11
2022-12-01,25.1,19.2,31.8,2.9,1012.4,Solapur,2022,12
2023-01-01,24.8,18.6,31.6,0.2,1013.6,Solapur,2023,1
2023-02-01,27.3,19.5,34.6,0.0,1012.9,Solapur,2023,2
2023-03-01,28.7,22.1,35.0,0.4,1011.1,Solapur,2023,3
2023-04-01,31.3,24.0,37.9,39.6,1008.7,Solapur,2023,4
2023-05-01,32.8,26.3,39.2,7.7,1007.3,Solapur,2023,5
2023-06-01,31.0,25.7,37.0,71.7,1005.5,Solapur,2023,6
2023-07-01,25.7,22.3,30.0,363.8,1005.6,Solapur,2023,7
2023-08-01,27.3,22.3,32.3,53.3,1008.1,Solapur,2023,8
2023-09-01,27.1,22.3,31.9,194.2,1006.8,Solapur,2023,9
2023-10-01,27.3,21.3,34.0,63.0,1011.6,Solapur,2023,10
2023-11-01,26.6,21.2,32.1,177.6,1012.9,Solapur,2023,11
2023-12-01,23.4,18.2,30.0,0.1,1014.0,Solapur,2023,12
